stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_id,stop_url,parent_station,stop_desc,stop_name,location_type,zone_id
42.268016,0,1550,-83.770332,686,,,Pauline Blvd & Stadium Ct,S- Pauline east of Stadium,0,
42.278859,0,1545,-83.780096,681,,,W Stadium Blvd & S Maple Road,W-  W.Stadium south of Maple,0,
42.2773,0,1544,-83.7801,680,,,S Maple Road & Winewood Ave,E- S Maple north of Winewood,0,
42.27392,0,1547,-83.776663,683,,,W Stadium Blvd & W Liberty St,W- W Stadium Blvd south of Liber,0,
42.277052,0,1546,-83.778739,682,,,2301 W Stadium Blvd & Winewood Ave,W- W Stadium Blvd south of Winewood,0,
42.245254,0,1319,-83.694107,458,,,Packard Road & Fernwood St,N- Packard west of Fernwood,0,
42.290743,0,2173,-83.799608,1307,,,Wagner Road & Dexter Ann Arbor Road,W- Wagner Rd. south of Dexter,0,
42.313012,0,2216,-83.692674,1349,,,Bluett Dr & Burbank Dr,S- Bluett Rd. at Burbank,0,
42.285746,0,2174,-83.781121,1308,,,Dexter Ann Arbor Road & N Maple Road,N- Dexter Rd. west of N. Maple,0,
42.246289,0,2676,-83.617595,1819,,,N Hamilton St & W Cross Ave,W - Hamilton north of Cross,0,
42.242271,0,987(3),-83.615251,133,,,Pearl Ave & N Adams St,YTC - 3/6,0,
42.242296,0,986(4),-83.615026,132,,,Pearl Ave & N Adams St,YTC - 4,0,
42.242316,0,985(5),-83.614842,131,,,Pearl Ave & N Adams St,YTC - 5,0,
42.278451,0,991 (7),-83.74644,137,,,Blake Transit Dr & S 4th Ave,BTC Mall (7),0,
42.255018,0,1360,-83.735197,499,,,S Industrial Hwy & Rosewood St,W- South Industrial opp Rose,0,
42.242308,0,989(20),-83.615865,135,,,Pearl Ave & N Washington St,YTC - 20,0,
42.242268,0,988(10),-83.61545,134,,,Pearl Ave & N Washington St,YTC - 10/11,0,
42.264134,0,1355,-83.740481,494,,,S State St & Granger Ave,W- S State St opp Granger,0,
42.259938,0,1356,-83.740402,495,,,S State St & Stimson St,W- S State St south of Stimson,0,
42.278479,0,993 (8),-83.746821,139,,,BTC MALL DR & S 5TH AVE,BTC Mall (8),0,
42.278479,0,992 (5),-83.746601,138,,,BTC MALL DR & S 4TH AVE,BTC Mall (5),0,
42.294666,0,2084,-83.732952,1218,,,Plymouth Ann Arbor Road & Barton Dr,S- Plymouth Rd. Brookside Apts,0,
42.269506,0,1352,-83.740615,491,,,S State St & E Hoover Ave,W- S State St south of Hoover,0,
42.267533,0,1353,-83.740587,492,,,S State St & Mc Kinley Ave,W- S State St opp McK,0,
42.266025,0,1354,-83.740546,493,,,S State St & Dewey St,W- S State St opp Dewey,0,
42.262179,0,1445-1,-83.750556,1832,,,Pioneer Dr,Pioneer High School,0,
42.282046,0,2687,-83.733643,1831,,,Zina Pitcher Ave & E Ann St,W - Zina Pitcher S of Ann,0,
42.316614,0,2689,-83.72732,1836,,,DHU VARREN RD & CARROT WAY,N - Dhu Varren at Carrot Way,0,
42.316854,0,1488,-83.699408,625,,,Green Road,N- Green Rd. east of Whisperwood,0,
42.242116,0,2688,-83.616069,1834,,,N Adams St & Pearl Ave,EMU College of Business,0,
42.256784,0,1743,-83.760842,878,,,S 7TH ST & SCIO CHURCH RD,W.Side of 7th St.  at Scio Church,0,
42.273633,0,1685,-83.71502,820,,,Geddes Ave & Vinewood Blvd,S- Geddes Ave. east of Vinewood St.,0,
42.238739,0,1267,-83.69997,407,,,Platt Road & Verle Ave,E- Platt Rd. opp Verle St.,0,
42.235921,0,1266,-83.699882,406,,,Platt Road & Williamsburg Dr,E- Platt Rd at Williamsburg,0,
42.282278,0,1804,-83.767099,939,,,Dexter Ave & Wildwood Ave,S- Dexter Rd. east of Wildwood,0,
42.282861,0,1803,-83.769979,938,,,Dexter Ave & N Glendale Dr,S- Dexter Rd. west of Grandview,0,
42.230125,0,1263,-83.706795,403,,,E Ellsworth Road & Braeburn Cir,S- Ellsworth Rd opp Braebur,0,
42.229992,0,1262,-83.710783,402,,,E Ellsworth Road & Jonathan Ct,S- Ellsworth west of Jonathan St.,0,
42.260131,0,2244,-83.649751,1377,,,McAuley Dr & Huron River Dr,E- McAuley Dr. north of Huron River,0,
42.229809,0,1260,-83.718143,400,,,W.Ellsworth Road & Stone School Road,S- Ellsworth Rd. east of Stone Sc o,0,
42.239503,0,2832,-83.600981,2015,,,TOWNER ST & S PROSPECT ST,N-Towner east of Prospect,0,
42.264698,0,2245,-83.657925,1378,,,Elliot Dr & McAuley Dr,E- Elliott Dr. south of McAuley Dr,0,
42.294797,0,2085,-83.733028,1219,,,Plymouth Ann Arbor Road & Barton Dr,N- Plymouth btw Broadway & Barton,0,
42.19539,0,2833,-83.699036,2016,,,PLATT RD & HIDDEN CREEK DR,W- Platt at Hidden Creek,0,
42.28352,0,1802,-83.77336,937,,,DEXTER AVE & WORDEN AVE,S- Dexter Rd. btw Worden and Allen,0,
42.245199,0,1312,-83.670389,452,,,Packard Road & Hawks Road,N- Packard west of Hawks,0,
42.244508,0,1269,-83.700021,409,,,Platt Road & Packard Road,E- Platt Rd. south of Packard,0,
42.242313,0,1268,-83.7,408,,,Platt Road & Redwood Ave,E- Platt Rd. north of Redwood,0,
42.245356,0,1313,-83.674277,453,,,Packard Road & Dalton Dr,N- Packard west of Dalton,0,
42.293992,0,2551,-83.709892,1690,,,Hayward St & Draper,S - Haywood at Draper,0,
42.295526,0,2561,-83.737558,1701,,,PONTIAC TRL & APPLE ST,E - Pontiac Tr N of Apple,0,
42.245406,0,1274,-83.682214,414,,,Packard Road & Carpenter Road,S- Packard west of Carpenter,0,
42.255999,0,2773,-83.661023,1955,,,GOLFSIDE DR & LAKERIDGE ST,E - Golfside north of Lakeridge,0,
42.253915,0,2772,-83.660967,1954,,,GOLFSIDE DR & INTERNATIONAL DR,E - Golfside at International,0,
42.252885,0,2775,-83.680586,1957,,,CARPENTER RD & WASHTENAW AVE,E - Carpenter south of Washtenaw,0,
42.257877,0,2774,-83.661079,1956,,,GOLFSIDE DR & BYNAN DR,E - Golfside north of Bynan,0,
42.26173,0,2769,-83.66684,1951,,,WCC Service Dr & WCC Entrance South Dr,WCC South Side,0,
42.287858,0,2768,-83.744697,1950,,,N 5TH AVE & DEPOT ST,W - Fifth S of Depot,0,
42.251026,0,2771,-83.660901,1953,,,GOLFSIDE DR & WASHTENAW AVE,E - Golfside north of Washtenaw,0,
42.240734,0,2770,-83.619566,1952,,,W MICHIGAN AVE & BALLARD ST,N - Michigan west of Ballard,0,
42.2589,0,2777,-83.677791,1959,,,W CLARK RD & HOGBACK RD,S - Clark east of Hogback,0,
42.255648,0,2776,-83.680665,1958,,,HOGBACK RD & WASHTENAW AVE,E - Hogback north of Washtenaw,0,
42.225043,0,1883,-83.572836,1018,,,HARRY ST & HEATHERIDGE ST,S- Harry at Heather Ridge,0,
42.277825,0,1239,-83.74289,379,,,E William St & Thompson St,S- E William St east of Thompson,0,
42.283159,0,1238,-83.738772,378,,,CATHERINE ST & N INGALLS ST,N- Catherine St. west of Ingalls,0,
42.260155,0,1694,-83.708798,829,,,Overridge Dr & Sheridan Dr,N- Overridge at Sheridan,0,
42.261972,0,1693,-83.706591,828,,,OVERRIDGE DR & WARRINGTON DR,N- Overridge west of Arlington,0,
42.26903,0,1230,-83.723642,371,,,Washtenaw & Wayne St,E- Washtenaw Ave. north of Wayne,0,
42.267475,0,1229,-83.721698,370,,,Washtenaw & Devonshire Road,E- Washtenaw Ave north Devonshire,0,
42.272684,0,1232,-83.728268,373,,,,E- Washtenaw Ave. north of Hill St.,0,
42.2713,0,1231,-83.726439,372,,,WASHTENAW AVE & CAMBRIDGE RD,E- Washtenaw north of Cambridge,0,
42.281802,0,1235,-83.730963,375,,,S OBSERVATORY ST & E MEDICAL CENTER DR,East side of Observatory north of E,0,
42.2751,0,1233,-83.731371,374,,,Washtenaw & S University Ave,E- Washtenaw Ave north of South U,0,
42.283167,0,1237,-83.735961,377,,,Catherine St & Glen Ave,N- Catherine St. west of Glen St.,0,
42.272534,0,1687,-83.710689,822,,,Arlington Blvd & Geddes Ave,W- Arlington south of Geddes,0,
42.242309,0,1000,-83.61528,146,,,PEARL ST & N WASHINGTON ST,YTC - EndPt,0,
42.18892,0,2836,-83.622445,2019,,,HITCHINGHAM RD,Arbor Prep High School,0,
42.283013,0,1573,-83.789001,709,,,Jackson Road & Mason St,S- Jackson Rd. at Mason St.,0,
42.254306,0,1147,-83.629344,289,,,OAKWOOD ST & LYMAN ST,E- Oakwood south of Huron River Dr,0,
42.25158,0,1252,-83.723188,392,,,Packard Road & Pine Valley Blvd,W- Packard south of Pine Valley,0,
42.254476,0,1250,-83.725466,390,,,Packard Road & Jewett Ave,W- Packard south of Jewett,0,
42.238629,0,1257,-83.720132,397,,,Stone School Road & Birch Hollow Dr,W- Stone School south of Birch Hol,0,
42.241081,0,1256,-83.71983,396,,,Stone School Road & Pebble Creek Dr,W- Stone School Rd s of Pebble Cr,0,
42.230748,0,2371,-83.675405,1485,,,Ellsworth Road & Beech Dr,N- Ellsworth Rd. opp Ridgewood we,0,
42.247311,0,1254,-83.719955,394,,,Stone School Road & Packard Road,W- Stone School Rd south of Packard,0,
42.27943,0,996 (13),-83.747305,142,,,S 4th Ave & E Liberty St,BTC - 4th Ave (13),0,
42.232876,0,1259,-83.719645,399,,,Stone School Road & Champagne Dr,W- Stone School south of Champagne,0,
42.235382,0,1258,-83.72013,398,,,STONE SCHOOL RD & PHEASANT RUN CIR,W- Stone School north of Pheasant,0,
42.246255,0,2038,-83.593804,1172,,,E Cross Ave & Bagley Ave,Cross St. at Bagley St,0,
42.309085,0,1662,-83.766841,797,,,NEWPORT RD & WARRINGTON DR,W- Newport south of Warrington,0,
42.313298,0,1661,-83.769865,796,,,NEWPORT RD & LOWELL RD,W- Newport at White Oak,0,
42.314569,0,1660,-83.770487,795,,,HOLYOKE LN & NEWPORT RD,N- Holyoke at Newport Rd.,0,
42.295178,0,2570,-83.697429,1710,,,Hubbard St & Dean Road,N- Hubbard 50ft West of Dean,0,
42.310111,0,1658,-83.763843,793,,,Warrington Dr & Lincolnshire Lane,S- Warrington west of Lincolnshire,0,
42.309156,0,1657,-83.76635,792,,,Warrington Dr & Newport Road,S- Warrington east of Newport Rd.,0,
42.308098,0,1654,-83.766118,790,,,Newport Road & Bird Road,E- Newport north of Bird Rd.,0,
42.229494,0,1374,-83.73222,513,,,W Ellsworth Road & S Research Park Dr,S- Ellsworth Rd. east  S Research P,0,
42.295714,0,2574,-83.707187,1719,,,HUBBARD ST & HAYWARD ST,N- Hubbard at Hayward,0,
42.246372,0,2036,-83.583998,1170,,,E Cross Ave & N Harris Road,N- Cross west of Harris,0,
42.300913,0,1664,-83.765964,799,,,Newport Road & Down Up Cir,W- Newport at Down Up Cr.,0,
42.304696,0,1663,-83.766109,798,,,Newport Road & Down Up Cir,W- Newport opp Downup Circle (nor,0,
42.213804,0,2517,-83.544421,1658,,,GROVE ST & RAWSONVILLE RD,N- Grove W of Rawsonville,0,
42.213763,0,2527,-83.546018,1659,,,GROVE ST & NANCY ST,N- Grove E of Nancy,0,
42.292004,0,1025,-83.73915,171,,,PONTIAC TRL & BOWEN ST,W- Pontiac Trl op Bowen,0,
42.214738,0,2512,-83.562438,1653,,,GROVE ST & MCCARTNEY AVE,S- Grove E. of MacCartney,0,
42.252605,0,2606,-83.742926,1750,,,State St Park & Ride,UM Tennis & Gymnastics to WT,0,
42.23408,0,2510,-83.613818,1651,,,S Huron St & Harriet Ave,E- Huron N of Harret,0,
42.213561,0,2516,-83.547495,1657,,,GROVE ST & NANCY ST,S- Grove E of Snow,0,
42.217254,0,2513,-83.568403,1654,,,GROVE ST & LAKEVIEW AVE,S- Grove W of Lakeview,0,
42.21361,0,2514,-83.557431,1655,,,GROVE ST & BRIDGE RD,S- Grove E of Bridge,0,
42.250662,0,1450,-83.756677,587,,,Oakbrook Dr & Ann Arbor Saline Road,N - Oakbrook at Ann Arbor Saline,0,
42.254863,0,1447,-83.751872,584,,,Ann Arbor Saline Road & S Main St,W- Ann Arbor-Saline Rd. s of Main,0,
42.252938,0,1448,-83.754349,585,,,Ann Arbor Saline Road & Village Oaks Ct,W- Ann Arbor-Saline Rd. s of Villag,0,
42.262145,0,1445,-83.750574,582,,,Pioneer Dr & S Main St,Pioneer High School,0,
42.267317,0,1443,-83.750369,580,,,S Main St & W Keech Ave,W- S Main St south of Keech Ave,0,
42.265569,0,1444,-83.750296,581,,,S Main St & Berkley Ave,W- S Main St south of Berkeley,0,
42.24488,0,1510,-83.711573,647,,,Packard Road & Buhr Park,N- Packard w of Buhr Park Entrance,0,
42.278665,0,1102,-83.73934,245,,,N University Ave & S Thayer St,N- North University at Thayer,0,
42.253683,0,1785,-83.739551,920,,,S State St & State St Park & Ride Cir,E- S State St at 2285,0,
42.28038,0,1104,-83.742083,247,,,E WASHINGTON ST & S DIVISION ST,N- Washington St.West of State St.,0,
42.211149,0,2803,-83.59692,1985,,,S HURON RIVER DR & LAKECREST DR,S- Huron River Dr east of Lake Crest Dr,0,
42.27998,0,1098,-83.731134,241,,,Observatory St & Washington Heights,W- Observatory St. opp Washington H,0,
42.281476,0,1097,-83.728744,240,,,East Medical Center Dr & Simpson Dr,N- East Medical Ctr Dr at E Hospi,0,
42.278227,0,1099,-83.731044,242,,,Observatory St & N University Ave,W- Observatory St south of N Univ,0,
42.305434,0,2143,-83.692941,1277,,,Green Road & Commonwealth Dr,E- Green Rd. north Plymouth,0,
42.280782,0,1106,-83.74074,249,,,S STATE ST & E WASHINGTON ST,E- State St btw Washington and Huro,0,
42.281063,0,1105,-83.74611,248,,,S 5TH AVE & E HURON ST,W- Fifth Ave south of Huron,0,
42.19134,0,2831,-83.717924,2014,,,WARNER RD & E MICHIGAN AVE,Warner & Heartwood,0,
42.263546,0,2321,-83.569478,1437,,,1566 Wiard Blvd & Mc Intosh,S- Wiard east of McIntosh Rd.,0,
42.269726,0,2318,-83.580237,1434,,,9412 Mac Arthur Blvd & Unknown,S- MacArthur Blvd. btw Harris & Wi,0,
42.264592,0,2319,-83.570975,1435,,,Wiard Blvd & Bazley Blvd,S- Wiard W of Russett,0,
42.270133,0,2317,-83.583151,1433,,,Bld 18 B & N Harris Road,S- MacArthur Blvd. east of Harris,0,
42.241018,0,2315,-83.624813,1431,,,Congress Ave & S Summit St,N- Congress east of Summit St.,0,
42.215328,0,2521,-83.562509,1663,,,MCCARTNEY AVE & GROVE ST,E- McCartney N of Grove,0,
42.248644,0,2496,-83.756806,1637,,,Oakbrook Dr & Rolling Meadows Dr,W- Oakbrook S of Rolling Meadows,0,
42.257034,0,1359,-83.736514,498,,,S Industrial Hwy & Astor Ave,W- South Industrial opp Astor,0,
42.21377,0,2520,-83.557187,1662,,,GROVE ST & MAIN ST,N- Grove W of Main,0,
42.23064,0,1380,-83.681409,519,,,Ellsworth Road & Carpenter Road,S- Ellsworth Rd. west of Carpenter,0,
42.230492,0,1379,-83.688549,518,,,E Ellsworth Road & I- 94 (Bus),S- Ellsworth Rd. op Trade Center Dr,0,
42.28287,0,1791,-83.769732,926,,,1802 Dexter Ave & Grandview Dr,N- Dexter Rd opp Grandview,0,
42.230035,0,1874,-83.596928,1009,,,EMERICK ST & SERVICE DR,W- Emerick south of Service Dr,0,
42.236369,0,1871,-83.60196,1006,,,S Prospect St & Davis Ave,W- Prospect opp Davis St.,0,
42.23867,0,1870,-83.601993,1005,,,S Prospect St & Towner Ave,W- Prospect south of Towner,0,
42.241053,0,1869,-83.602525,1004,,,E MICHIGAN AVE & N PROSPECT ST,S- Michigan  west of Prospect,0,
42.229567,0,1376,-83.726902,515,,,W Ellsworth Road & Varsity Dr,S- Ellsworth Rd west of Varsity Dr.,0,
42.241013,0,1867,-83.608362,1002,,,W Michigan Ave & S River St,S- Michigan Ave. east of River St.,0,
42.230321,0,1378,-83.698915,517,,,E Ellsworth Road & Platt Road,S- Ellsworth Rd. east of Platt Rd.,0,
42.243712,0,1865,-83.614653,1000,,,N WASHINGTON ST & WASHTENAW AVE,W- Washington St. at Washtenaw Ave,0,
42.313927,0,1486,-83.692564,623,,,Green Road & Burbank Dr,E- Green Rd. north of Burbank,0,
42.245219,0,1320,-83.696364,459,,,Packard Road & Bellwood Ave,N- Packard west of Bellwood,0,
42.237237,0,2091,-83.617499,1225,,,,W- Hamilton St. opp Catherine,0,
42.24023,0,2090,-83.617555,1224,,,S HAMILTON ST & FERRIS ST,W- Hamilton St. south of Mich Ave.,0,
42.314012,0,1490,-83.707654,627,,,NIXON RD & HAVERHILL CT,W- Nixon Rd. opp Westbury Court,0,
42.316969,0,1489,-83.706634,626,,,Green Road & Nixon Road,N- Green Rd. east of Nixon,0,
42.296215,0,2087,-83.73082,1221,,,Plymouth Ann Arbor Road & Barton Dr,N- Plymouth Rd. west of Barton,0,
42.316883,0,1487,-83.693621,624,,,Green Road & Burbank Dr,E- Green Rd. north of Burbank,0,
42.245023,0,1310,-83.661259,450,,,Packard Road & Golfside Road,N- Packard west of Golfside,0,
42.24505,0,1311,-83.665909,451,,,Packard Road & Spice Tree Apt,N- Packard east of Foster,0,
42.307821,0,1492,-83.707764,629,,,Nixon Road & Sandalwood Cir,W- Nixon Rd. south of Sandalwood N,0,
42.31143,0,1491,-83.70761,628,,,Nixon Road & Traver Road,W- Nixon Rd. south of Traver,0,
42.245471,0,1314,-83.677237,454,,,Packard Road & Dayton Dr,N- Packard west of Dayton,0,
42.245619,0,1315,-83.681552,455,,,Packard Road & Carpenter Road,N- Packard west of Carpenter,0,
42.245513,0,1317,-83.684933,456,,,PACKARD ST & BURTON AVE,N- Packard east of Burton,0,
42.245324,0,1318,-83.690179,457,,,Packard Road & Brandywine Dr,N- Packard west of Brandywine,0,
42.24812,0,2708,-83.738653,1876,,,Oakbrook & S State St,Oakbrook E of State,0,
42.23195,0,2709,-83.574603,1877,,,DORSET AVE & TYLER RD,E- Dorset north of Tyler,0,
42.242588,0,2706,-83.734948,1874,,,Wolverine Towers Dr & Boardwalk Dr,Wolverine Exit Dr at Boardwak,0,
42.245969,0,2707,-83.734742,1875,,,Boardwalk Dr & E Eisenhower Pkwy,Boardwalk N of Eisenhower,0,
42.281544,0,2704,-83.743717,1872,,,N DIVISION ST & E ANN ST,E - Division north of Huron,0,
42.237835,0,2523,-83.579374,1665,,,S FORD BLVD & PARKWOOD AVE,E- Ford Blvd N.of Parkwood Ave,0,
42.28038,0,1031,-83.745228,177,,,E Washington St & S 5th Ave,S- Washington St east of Fifth Ave,0,
42.283772,0,1028,-83.745984,174,,,N 5TH AVE & DETROIT ST,W- Fifth Ave. south of Kingsley,0,
42.286874,0,1027,-83.743942,173,,,BEAKES ST & E SUMMIT ST,N- Beakes St. west of Summit St.,0,
42.288973,0,1026,-83.739801,172,,,BROADWAY ST & SWIFT ST,N- Broadway St. west of Swift,0,
42.243097,0,2710,-83.737844,1878,,,Wolverine Towers Dr & S State St,Wolverine Tower,0,
42.231735,0,2711,-83.73927,1879,,,S State St & Airport Blvd,W- S State at Airport Blvd,0,
42.254572,0,1842,-83.580492,977,,,Ford Blvd & Holmes Road,E- Ford Blvd. north of Holmes,0,
42.250288,0,1841,-83.580389,976,,,N Ford Blvd & E Forest Ave,E- Ford Blvd. north of Forest,0,
42.249915,0,1840,-83.583379,975,,,E FOREST AVE & N HARRIS RD,S- Forest Ave at Harris,0,
42.249883,0,1839,-83.588094,974,,,E Forest Ave & Browning,S- Forest Ave east of Browning,0,
42.24986,0,1838,-83.592153,973,,,E Forest Ave & Hollis Road,S- Forest Ave at Hollis,0,
42.249782,0,1837,-83.596608,972,,,E Forest Ave & Campbell Ave,Forest Ave west of Campbell,0,
42.249742,0,1836,-83.601469,971,,,E Forest Ave & Vought St,S- Forest Ave west of Vought,0,
42.246899,0,1835,-83.602708,970,,,Prospect Road & N Prospect Road,Prospect opposite Maple,0,
42.256561,0,1843,-83.57938,978,,,Ford Blvd & E Clark Road,Clark East Towers,0,
42.252558,0,1521,-83.754601,657,,,Ann Arbor Saline Road & Fieldcrest Dr,E- Ann Arbor-Saline Rd n of Fieldcr,0,
42.245949,0,1518,-83.755699,654,,,Northbrook Pl & Oakbrook Dr,W- Northbrook S of Oakbrook,0,
42.246264,0,1519,-83.758358,655,,,W Eisenhower Pkwy & W Eisenhower Cir,N- Eisenhower Pkwy opp Eisenhower Cr,0,
42.28377,0,1040,-83.726952,186,,,East Medical Center Dr & E Hospital Dr,E- East Medical Ctr. Dr.,0,
42.285532,0,1041,-83.731433,187,,,E MEDICAL CENTER DR & N MEDICAL CENTER DR,E- East Medical Ctr Dr N of West,0,
42.280553,0,1038,-83.731054,184,,,Observatory St & Washington Heights,E- Observatory  N of Washington H,0,
42.243981,0,1461,-83.717188,598,,,E EISENHOWER PKWY & HOMESTEAD COMMONS DR,S- Eisenhower Pkwy east of Stone Sc,0,
42.24373,0,1516,-83.750073,652,,,W Eisenhower Pkwy & S Main St,N- Eisenhower Pkwy west of S Main,0,
42.266359,0,2395,-83.666533,1508,,,opp Heartland & Heartland Health Center,S.Side of E Huron River Dr,0,
42.288065,0,1043,-83.734058,189,,,Maiden Lane & Maiden Lane Ct,N- Maiden Lane west of Maiden Ln Ct,0,
42.254266,0,1522,-83.750302,658,,,S Main St & Ann Arbor Saline Road,E- S Main St south of S.AA Saline,0,
42.229685,0,1377,-83.723439,516,,,1180 W Ellsworth Road & Stone School Road,S- Ellsworth Rd west of Stone Sch,0,
42.245177,0,1513,-83.725281,650,,,E Eisenhower Pkwy & King George Blvd,N- Eisenhower Pkwy west of King Geo,0,
42.281326,0,1039,-83.728266,185,,,E MEDICAL CENTER DR & E HOSPITAL DR,S- East Medical Ctr Dr east of East,0,
42.280618,0,2739,-83.749674,1919,,,W WASHINGTON ST & S ASHLEY ST,Washington & Ashley,0,
42.306126,0,2737,-83.536012,1918,,,RIDGE RD & CHERRY HILL RD,Ridge & Cherry Hill,0,
42.230077,0,2823,-83.699833,2006,,,PLATT RD & E ELLSWORTH RD,W- Platt south of Ellsworth,0,
42.306197,0,2736,-83.535902,1917,,,CHERRY HILL RD & RIDGE RD,Cherry Hill & Ridge,0,
42.274061,0,1734,-83.750879,869,,,W Madison St & S 1st St,N- W Madison at First St.,0,
42.272045,0,2389,-83.670744,1509,,,N DIXBORO RD & OLD DIXBORO RD,W- Dixboro north of River,0,
42.275014,0,1726,-83.720497,861,,,,N- Geddes Ave. east of Highland,0,
42.274453,0,1725,-83.717647,860,,,Geddes Ave & Awixa Road,N- Geddes Ave. west of Awixa,0,
42.275643,0,1728,-83.7245,863,,,Geddes Ave & Geddes Heights Dr,N- Geddes Ave. east of Geddes Hgts,0,
42.27544,0,1727,-83.723095,862,,,Geddes Ave & Ridgeway St,N- Geddes Ave. west of Ridgeway,0,
42.277021,0,1730,-83.730026,865,,,,N- Geddes Ave opp Elm Street,0,
42.27635,0,1729,-83.727657,864,,,,N- Geddes Ave. opp Linden Street,0,
42.279965,0,1732,-83.737226,867,,,FLETCHER ST & E WASHINGTON ST,W- Fletcher s of Washinton,0,
42.297067,0,2839,-83.719965,2022,,,MURFIN AVE,E- Murfin at Plymouth,0,
42.265787,0,1523,-83.750178,659,,,S Main St & Berkley Ave,E- S Main St opp Berkeley,0,
42.280344,0,2716,-83.730562,1884,,,WASHINGTON HTS,S - Washinton Hgts at Observatory,0,
42.256367,0,1748,-83.775464,883,,,Scio Church Road & Waltham Dr,N- Scio Church east of Waltham Dr.,0,
42.256438,0,1747,-83.773298,882,,,Scio Church Road & Covington Dr,N- Scio Church west of Covington,0,
42.256552,0,1746,-83.770045,881,,,Scio Church Road & Landmark Ct,N- Scio Church west of Landmark Ct,0,
42.256617,0,1745,-83.766918,880,,,Scio Church Road & Mershon Dr,N- Scio Church west of Mershon Dr.,0,
42.263542,0,1752,-83.779636,887,,,S Maple Road & Breckenridge Dr,E- S Maple op Breckenridger Dr,0,
42.26233,0,1751,-83.779601,886,,,S Maple Road & Keystone Lane,E- S Maple op Surrey Park,0,
42.260116,0,1750,-83.77955,885,,,S Maple Road & Dicken Dr,E- S Maple north of Dicken Dr.,0,
42.257477,0,1749,-83.778267,884,,,S Maple Road & Tudor,E- S Maple north of Tudor Dr..,0,
42.263852,0,1754,-83.765844,889,,,W Stadium Blvd & Maywood Ave,S- W Stadium Blvd at Maywood,0,
42.264928,0,1753,-83.768047,888,,,W Stadium Blvd & Stadium Ct,S- W Stadium Blvd east of Stadiu,0,
42.279506,0,1614,-83.751248,750,,,W Liberty St & Ann Arbor Railroad,N- W Liberty at Rail Road Tracks,0,
42.256274,0,1501,-83.695987,638,,,S HURON PKWY & SERVICE DR,W- Huron Pkwy south of Washtenaw,0,
42.248311,0,2009,-83.749471,1519,,,S Main St & Harbor Way,W- S Main St south of Ponds View,0,
42.218101,0,2500,-83.542403,1641,,,SOUTH SERVICE RD & Lakewood Shopping Center,Lakewood Mall,0,
42.236204,0,2243,-83.625769,1376,,,1st Ave & W Michigan Ave,E- First Ave. south of Michigan,0,
42.2427,0,2473,-83.747891,1614,,,BRIARWOOD CIR & E ANN ST,S- Briarwood Cir opp TCF Bank,0,
42.257967,0,2778,-83.675548,1960,,,GLENCOE HILLS DR,W - Glencoe South of Clark,0,
42.256035,0,2779,-83.67526,1961,,,GLENCOE HILLS DR,W - Glencoe South of Clark,0,
42.254075,0,2780,-83.673727,1962,,,GLENCOE HILLS DR,W - Glencoe north of Washtenaw,0,
42.25783,0,2781,-83.680892,1963,,,HOGBACK RD,W - Hogback south of Clark,0,
42.274869,0,1181,-83.731208,322,,,@ S.University & S University Ave,W- Washtenaw Ave south of S Unive,0,
42.272248,0,1182,-83.727879,323,,,,W- Washtenaw Ave. south of Hill St.,0,
42.282089,0,1179,-83.731182,320,,,S OBSERVATORY ST & E ANN ST,West side of Observatory at Ann,0,
42.249277,0,1213,-83.651512,354,,,Washtenaw Ave & Brookside Road,N- Washtenaw Ave west of Brookside,0,
42.267258,0,1185,-83.721544,326,,,Washtenaw & Austin Ave,W- Washtenaw Ave. south of Austin,0,
42.265455,0,1186,-83.719253,327,,,Washtenaw & Brockman Blvd,W- Washtenaw Ave. south of Brockman,0,
42.270443,0,1183,-83.725625,324,,,Washtenaw & Cambridge Road,W- Washtenaw Ave south of Cambridge,0,
42.268876,0,1184,-83.723599,325,,,,W- Washtenaw Ave. opp Wayne St.,0,
42.245878,0,2362,-83.754113,1476,,,Oakbrook Dr & Northbrook Pl,S- Oakbrook Dr. east of Northbrook,0,
42.262122,0,1187,-83.715017,328,,,Washtenaw & Tuomy Road,W- Washtenaw Ave btw Brockman and,0,
42.260612,0,1188,-83.713107,329,,,Washtenaw & Bedford Road,W- Washtenaw Ave north of Stadium,0,
42.253679,0,1425,-83.734201,562,,,S Industrial Hwy & Jewett Ave,E- S Industrial Hwy. north of Jewe,0,
42.298747,0,1055,-83.692634,201,,,Green Road & Green Brier Blvd,W- Green Rd. opp Greenbrier Blvd,0,
42.283823,0,1638,-83.752656,774,,,Miller Ave & Chapin St,S- Miller Ave. east of Chapin,0,
42.294823,0,1057,-83.692602,203,,,Green Road & Hubbard St,W- Green Rd. south of Hubbard St.,0,
42.296927,0,1056,-83.692596,202,,,Green Road & Frederick Dr,W- Green Rd. opp Frederick St.,0,
42.289192,0,1059,-83.692462,205,,,Green Road & Glazier Way,W- Green Rd. north of Glacier Way,0,
42.292728,0,1058,-83.692564,204,,,Green Road & Unknown,W- Green Rd. south of Larchmont St.,0,
42.288118,0,1061,-83.687063,207,,,,S- Glazier Way east of Tremont Dr.,0,
42.285955,0,1636,-83.758098,772,,,Miller Ave & Brooks Road,S- Miller Ave. opp Brooks,0,
